EID,CaptureTime,SUID,Event,Version,WireName,Headline,TimeOfArrival,LanguageString,Web_URL,Hot_Level,TimeOfUpdate,AssignedTickersId,AssignedTickersScore,Assigned_ID_BB_GLOBAL_COMPANY,Assigned_ID_BB_GLOBAL,AssignedTopicsId,Assigned_Topics_Score,AssignedPeopleId,AssignedPeopleScore,DerivedTickersId,DerivedTickersScore,Derived_ID_BB_GLOBAL_COMPANY,Derived_ID_BB_GLOBAL,DerivedTopicsId,DerivedTopicsScore,DerivedPeopleId,DerivedPeopleScore
80001,2021-05-21T16:15:42.182+00:00,QTGSEJT0AFB5,UPDATE_ATTRIBUTE,ORIGINAL,BN,Cook Says Apple Has `Long List’ of App-Store Rivals: TOPLive,2021-05-21T15:59:07.466+00:00,ENGLISH,,0,2021-05-21T16:15:42.072+00:00,748448Z;AAPL,70;70,BBG001FMNTS3;BBG001FDZRP7,BBG000PMS887;BBG000B9XRY4,BIZNEWS;MSCIWORLD;NORTHAM;ANTITRUST;AMFEAT;CONSD;ASLEAD;BUSINESS;ALLWWCUR;LIVETOP;TMT;LITIGATE;GENTOPZ3;SANFRAN;CPR;LAW;READ100;IPHONE;US;USWE;ECOM;WWTOPAM;READ25;CA;WWTOP;TOPBIZMKT;GENTOP;TOP;WWTOPLEAD;WWTOPBIZ;TEC;ASFEAT;WWTOPAS;TRIALS;ALLTOP;MOBILE;READ50;LAWSUITS;COS;INTERNET;GLOBFEAT;MSCINAMER;FINNEWS;RET;EULEAD;GAMES;WWTOPGLOB;READ;EUFEAT;RULES;WWTOPZ3;ORIGINAL;WWTOPFEAT;WWTOPEU,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,14014370;15050257;4979353,70;70;70,748448Z;AAPL,70;100,BBG001FMNTS3;BBG001FDZRP7,BBG000PMS887;BBG000B9XRY4,METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ANTITRUST;AMFEAT;CONSD;ASLEAD;DEBTKEY;CPNYCNT1;BUSINESS;ALLWWCUR;G7MEMB;HAR;LIVETOP;BONDWIRES;CONS;TMT;LITIGATE;GENTOPZ3;SANFRAN;MISC;CPR;LAW;GOV;READ100;IPHONE;US;CREDITKEY;EQUITYKEY;USWE;ECOM;WWTOPAM;AGRKEY;READ25;CA;BGOVBILLGO;WWTOP;ESGCONTROV;TOPBIZMKT;GENTOP;MAJOR;TOP;WWTOPLEAD;PADDIST;WORLD;FXKEY;WWTOPBIZ;INDUSTRIES;DEVECO;TEC;OILKEY;RETD;G10MEMB;ASFEAT;WWTOPAS;TRIALS;ALLTOP;MOBILE;ESGRES;READ50;TIMENI;METRO;LAWSUITS;CMDKEY;COS;SRCRANK1;TIMECO;INTERNET;GLOBFEAT;TLS;PADD5;MSCINAMER;BGOVCODES;FINNEWS;RET;LAWPRAC;EULEAD;GAMES;HANDHELD;WWTOPGLOB;WRLS;SPREGIONS;READ;POLIRISK;EUFEAT;NRGKEY;RULES;WWTOPZ3;CMDGLOMAC;ORIGINAL;WWTOPFEAT;ALLSTATES;RATESKEY;WWTOPEU,100;100;100;100;100;70;100;100;100;100;100;100;100;98;98;100;100;100;100;100;100;70;100;91;100;70;100;70;98;100;100;100;100;100;100;100;91;100;100;100;100;100;100;100;100;91;100;100;100;100;98;100;100;100;98;100;100;100;100;91;100;100;100;70;70;100;100;100;100;100;100;91;91;100;100;100;70;70;100;70;70;100;91;100;100;70;100;100;70;100;100;100;100;91;100;100,14014370;15050257;4979353,70;70;70
80001,2020-12-13T22:34:31.322+00:00,QL4QXDDWRGG1,UPDATE_ATTRIBUTE,ORIGINAL,BN,*GLAPINSKI: KNF'S PROPOSAL FOR CHF LOANS NEEDS MORE DISCUSSION,2020-12-10T15:27:13.157+00:00,ENGLISH,,0,2020-12-13T22:34:31.221+00:00,%PLN,95,,,BIZNEWS;MSCIWORLD;ACEXCLUDE;BUSINESS;HEADS;POLAND;MARKETS;GOV;POB;CEN;RIF;EUROPE;POECO;FRX;CECO;ECO;FINNEWS;EEU;MMK;MSCIEMEUR;EM;BON,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17510367,70,%PLN,95,,,BIZNEWS;MSCIWORLD;ACEXCLUDE;EMD;DEBTKEY;BUSINESS;BONDWIRES;HEADS;FXMARKET;POLAND;MISC;FIALL;MARKETS;GOV;DCM;EMEAREGION;CREDITKEY;EQUITYKEY;CEU;BGOVBILLGO;WORLD;POB;FXKEY;CEN;RIF;EUROPE;POECO;FRX;CAPITALMKT;CECO;SRCRANK1;ECO;EEU;BGOVCODES;FINNEWS;CEE;LOANS;MMK;SPREGIONS;MSCIEMEUR;POLIRISK;EM;BON;RATESKEY;GBN;FIASST;CBM,100;100;70;70;100;100;100;100;100;98;100;98;100;91;99;100;100;100;98;100;100;70;100;70;100;100;70;100;99;91;100;98;100;100;100;98;99;70;100;100;91;100;98;100;70;98;70,17510367,70
80001,2021-04-04T21:43:08.388+00:00,QQT1HUDWX2PW,UPDATE_ATTRIBUTE,ORIGINAL,BN,*JG SUMMIT FY NET LOSS 468M PESOS,2021-03-30T23:05:54.863+00:00,ENGLISH,,0,2021-04-04T21:43:08.290+00:00,JGS@PM,95,BBG001FFTTH4,BBG000BKC8S1,BIZNEWS;MSCIWORLD;ERN;ACEXCLUDE;ASIAX;BUSINESS;REL;HEADS;NEGNEWS;FOD;CMPPUB;PHIL;CMP;MSCIEMAS;SENTIMENT;COS;FINNEWS;EM;ASIA;SEASIA;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15016737;18775339,70;70,JGS@PM,96,BBG001FFTTH4,BBG000BKC8S1,BIZNEWS;MSCIWORLD;FIN;ERN;ACEXCLUDE;CPNYCNT1;ASIAX;BUSINESS;BONDWIRES;CONS;REL;HEADS;NEGNEWS;MISC;HOU;FOD;EQUITYKEY;CMPPUB;BGOVBILLGO;WORLD;PHIL;INDUSTRIES;CMP;CONSS;MSCIEMAS;SENTIMENT;COS;SRCRANK1;BGOVCODES;FINNEWS;SPREGIONS;EM;ASIA;SEASIA;CMPAUTO,100;100;70;100;70;100;98;100;100;70;70;100;100;100;70;70;100;100;100;100;70;91;100;70;100;100;100;100;100;100;100;91;91;91;100,15016737;18775339,70;70
80001,2021-05-03T06:57:03.393+00:00,QSIONMDWX2PW,UPDATE_ATTRIBUTE,CORRECTION,BFW,CORRECT: USD/JPY Closes Above 50-DMA Support Gains: Major Techs,2021-05-03T06:06:39.838+00:00,ENGLISH,,0,2021-05-03T06:57:03.152+00:00,%MYR;%NZD;%JPY;%AUD,70;70;70;70,;;;,;;;,BIZNEWS;BUSINESS;MKTMISC;FRXTOP;FRXTOPZ4;MARKETS;BFWFI;READ25;BFWRATE;TOP;FXKEY;FIRSTAM;ALLTOP;READ50;FRX;FINNEWS;TA;MAJORTECH;CORRECT;READ;FIRSTWORD;BFW;BFWFX,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15000964;18831098,70;70,%MYR;%NZD;%JPY;%USD;%AUD,100;70;100;100;70,;;;;,;;;;,FIXTUREBFW;BIZNEWS;ACEXCLUDE;DEBTKEY;BUSINESS;BONDWIRES;MKTMISC;FRXTOP;FXMARKET;MISC;BFWFOCUS;FRXTOPZ4;MARKETS;BFWFI;ATTACHMENT;CREDITKEY;READ25;BFWRATE;BGOVBILLGO;MAJOR;TOP;FXKEY;PHOTO;FIRSTAM;ALLTOP;READ50;FRX;TIMENI;SRCRANK1;TIMECO;BGOVCODES;FINNEWS;TA;MAJORTECH;CORRECT;READ;FIRSTWORD;BFW;RATESKEY;FIXTURE;BFWFX,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,15000964;18831098,70;70
80001,2021-08-03T10:01:56.360+00:00,QX9D78DWX2PX,ADD_STORY,ORIGINAL,JBN,*ﾃﾞｭﾎﾟﾝ･ﾄﾞ･ﾇﾑｰﾙ :通期売上高予想164.5億～165.5億ドル,2021-08-03T10:01:56.314+00:00,JAPANESE,,0,2021-08-03T10:01:56.319+00:00,DD,95,BBG00BN8S8L1,BBG00BN961G4,BIZNEWS;MSCIWORLD;NORTHAM;ACEXCLUDE;BUSINESS;HEADS;DE;US;CMPPUB;CMP;USMA;GUIDANCE;CHM;COS;MSCINAMER;FINNEWS;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15009626,70,DD,96,BBG00BN8S8L1,BBG00BN961G4,BIZNEWS;MSCIWORLD;NORTHAM;ERN;ACEXCLUDE;JBN;CPNYCNT1;BUSINESS;G7MEMB;HEADS;MISC;JHEAD;DE;US;BASIC;EQUITYKEY;CMPPUB;PADDIST;WORLD;INDUSTRIES;DEVECO;CMP;G10MEMB;USMA;GUIDANCE;CHM;COS;SRCRANK1;MSCINAMER;FINNEWS;SPREGIONS;JPALL;ALLSTATES;PADD1;CMPAUTO,100;100;98;80;70;100;100;100;91;100;100;100;70;91;70;100;100;70;100;70;91;100;91;91;70;70;100;100;100;100;100;100;70;70;100,15009626,70
80001,2020-12-12T06:59:22.966+00:00,QL4FRNDWRGGE,UPDATE_ATTRIBUTE,ORIGINAL,BFW,Saudi CMA Seeking to Step Up Governance and Disclosure Measures,2020-12-10T12:17:09.741+00:00,ENGLISH,,0,2020-12-12T06:59:21.598+00:00,,,,,BIZNEWS;GULFTOPZ6;SAS;BFWEM;BFWEQEM;MIDEAST;ALLTOP;GULFTOPZ5;AME;GULFTOPZ4;GULFTOP;EM;FIRSTWORD;BFW;ORIGINAL;GULFTOPZ3,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,18617671;19755532;19784519;20581670;4355218,70;70;70;70;70,,,,,TAX;BIZNEWS;MSCIWORLD;EQTY;GULFTOPZ6;BUSINESS;BONDWIRES;SAS;MISC;GCCMEMB;BFWFOCUS;MARKETS;GOV;MIDEASTSTK;BFWEM;BFWEQEM;EMEAREGION;MENA;SAUDI;EQUITYKEY;MIDEAST;BGOVBILLGO;MAJOR;WORLD;CSM;INDUSTRIES;TEC;ALLTOP;MSCIFRONT;STK;GULFTOPZ5;COS;SRCRANK1;INTERNET;AME;BGOVCODES;SPEC;BFWEQ;GULFTOPZ4;SPREGIONS;POLIRISK;GULFTOP;EM;FIRSTWORD;BFW;ORIGINAL;GULFTOPZ3,38;100;100;100;100;85;100;70;100;100;100;70;38;70;100;100;100;100;100;100;100;100;100;100;70;50;50;100;100;70;100;50;100;50;100;100;48;100;100;100;38;100;100;100;100;100;100,18617671;19755532;19784519;20581670;4355218,70;70;70;70;70
80001,2021-02-06T18:32:40.358+00:00,QO3P85T0AFB5,UPDATE_ATTRIBUTE,ORIGINAL,BN,Lone Star Said to Consider Bid for Natwest’s Irish Unit,2021-02-06T10:20:34.507+00:00,ENGLISH,,0,2021-02-06T18:32:40.114+00:00,NWG@LN,95,BBG001FW39K5,BBG000BDYNG3,CORPFIN;UKTOP;BIZNEWS;MSCIWORLD;FIN;ONWEB;BUSINESS;UKTOPZ3;MNA;EURTOP;READ25;TOP;ALLTOP;EMC;PE;EUROPE;BNK;CACT;COS;COEVNT;FINNEWS;SCOTS;PTTOPZ2;IRELAND;SCR;UKTOPZ2;UK;ORIGINAL;MSCIDVEUR;PTTOP,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17673321;18070746;1940812;19818551;3681916,70;70;70;70;70,PEF7440;1266Z@ID;IKB@GR;1040Z@PL;NWG@LN,96;50;65;65;100,BBG001G35FT3;BBG001FQN9Q0;BBG001HB9NC1;BBG001FZJP70;BBG001FW39K5,BBG000CHWPW2;BBG000DKG6B7;BBG000BC3159;BBG000BRYGY7;BBG000BDYNG3,CORPFIN;UKTOP;METALKEY;BIZNEWS;MSCIWORLD;GLOBALMACR;EQTY;NTLZN;FIN;ILGOV;DEBTKEY;ONWEB;BUSINESS;G7MEMB;BONDWIRES;PREMNA;UKTOPZ3;MISC;MISCCOS;FIALL;MARKETS;GOV;PTNEWS;MNA;REGIONFILT;EURTOP;EMEAREGION;CREDITKEY;MNAANON;EQUITYKEY;AGRKEY;READ25;LBO;BGOVBILLGO;COR;MAJOR;TOP;ANON;WORLD;COMMONW;FXKEY;INDUSTRIES;DEVECO;OILKEY;INSTFIN;G10MEMB;ALLTOP;FISUB;EMC;DETOP;PE;EUROPE;ASSETMGMT;BNK;CACT;TIMENI;CMDKEY;COS;SRCRANK1;TIMECO;COEVNT;BGOVCODES;FINNEWS;GRNEWS;SCOTS;PTTOPZ2;IRELAND;SPREGIONS;POLIRISK;SAIDTO;SCR;NRGKEY;UKTOPZ2;CMDGLOMAC;BON;UK;ORIGINAL;RATESKEY;MSCIDVEUR;WEU;FIASST;PTTOP,100;100;100;100;100;100;100;90;100;80;100;100;100;99;100;95;100;100;100;50;50;80;100;100;100;100;100;100;100;100;100;100;50;100;50;100;100;100;100;99;100;100;100;100;70;99;100;50;99;99;93;100;93;70;100;100;100;100;100;100;100;100;100;99;70;100;94;100;80;100;70;100;100;100;50;99;100;100;100;100;50;100,17673321;18070746;1940812;19818551;3681916,70;70;70;70;70
80001,2021-08-24T09:07:43.959+00:00,QYC6OVT0AFBN,ADD_STORY,ORIGINAL,BN,*HEALTH & HAPPINESS H&H 1H ADJ EBITDA 1.07B YUAN,2021-08-24T09:07:43.884+00:00,ENGLISH,,0,2021-08-24T09:07:43.893+00:00,1112@HK,95,BBG001GB6286,BBG0019R2RP9,BIZNEWS;HK;MSCIWORLD;ERN;ACEXCLUDE;ASIAX;BUSINESS;HEADS;FOD;NASIA;BRIC;CMP;MSCIDVAS;MSCIEMAS;CHINA;COS;FINNEWS;HEADGEN;EM;ASIA;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,1112@HK,95,BBG001GB6286,BBG0019R2RP9,BIZNEWS;HK;MSCIWORLD;ERN;ACEXCLUDE;ASIAX;BUSINESS;BONDWIRES;CONS;HEADS;MISC;HOU;FOD;NASIA;EQUITYKEY;BRIC;BGOVBILLGO;WORLD;INDUSTRIES;CMP;MSCIDVAS;CONSS;MSCIEMAS;CHINA;COS;SRCRANK1;BGOVCODES;FINNEWS;HEADGEN;SPREGIONS;EM;ASIA;CMPAUTO,100;70;100;100;70;100;100;100;70;100;100;70;70;98;100;98;100;100;70;100;100;70;100;91;100;100;100;100;100;100;98;98;100,,
80178,2020-11-05T10:13:58.814+00:00,QJBJ3AMB2SJT,ADD_STORY,ORIGINAL,NS6,金融界: 直通进博会 | 第四届进博会企业商业展区图公布 29家展商现场签约,2020-11-05T10:13:58.424+00:00,CHINESE_SIMP,http://finance.jrj.com.cn/2020/11/05174131222600.shtml,0,2020-11-05T10:13:58.436+00:00,,,,,,,,,,,,,BIZNEWS;FIN;BUSINESS;MISC;MISCCOS;SRCRANK2;INS;INDUSTRIES;SHOW;COS,100;50;100;100;100;100;50;50;100;100,,
80001,2021-07-22T21:35:01.889+00:00,QWNTR6DWX2PT,UPDATE_ATTRIBUTE,ORIGINAL,BFW,"Twitter 2Q Sales Beat Estimates, User Growth in Line: Snapshot",2021-07-22T20:05:13.538+00:00,ENGLISH,,0,2021-07-22T21:35:01.728+00:00,TWTR,95,BBG001HFZ337,BBG000H6HNW3,ALLHOT;WWHOT;BIZNEWS;MSCIWORLD;NORTHAM;ERN;OUTLOOK;BUSINESS;ALLWWCUR;TMT;ERNSNAP;CMPINIT;READ100;US;USWE;CMPPUB;BFWUS;READ25;CA;TOP;TECHHOT;USHOT;CMP;TEC;ERNHOT;ALLTOP;READ50;GUIDANCE;SENTIMENT;TECHTOP;COS;INTERNET;ERNBFW;MSCINAMER;FINNEWS;TECHTOPZ3;BFWEQ;POSNEWS;TOPBFW;TECHTOPZ2;READ;FIRSTWORD;SOCIALNET;BFW;ORIGINAL,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,21026539;21281846,70;70,TWTR,96,BBG001HFZ337,BBG000H6HNW3,ALLHOT;WWHOT;BIZNEWS;TECSVC;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;ERN;ACEXCLUDE;DEBTKEY;OUTLOOK;CPNYCNT1;ADV;BUSINESS;ALLWWCUR;G7MEMB;BONDWIRES;TMT;ERNSNAP;MISC;BFWFOCUS;CMPINIT;READ100;US;REGIONFILT;CREDITKEY;MED;RUNEWS;EQUITYKEY;USWE;BFWUS;CMPPUB;READ25;CA;BGOVBILLGO;MAJOR;TOP;PADDIST;WORLD;TECHHOT;ITSVC;USHOT;FXKEY;INDUSTRIES;DEVECO;CMP;TEC;G10MEMB;ERNHOT;ALLTOP;READ50;GUIDANCE;TIMENI;MTGEKEY;SENTIMENT;TECHTOP;COS;SRCRANK1;TIMECO;INTERNET;BFWTOPFEED;PADD5;ERNBFW;MSCINAMER;BGOVCODES;FINNEWS;TECHTOPZ3;BFWEQ;POSNEWS;TOPBFW;SPREGIONS;TECHTOPZ2;READ;FIRSTWORD;SOCIALNET;BFW;ORIGINAL;ALLSTATES;RATESKEY;FIXTURE,100;100;100;100;100;98;98;100;100;100;98;70;100;31;100;100;91;100;100;100;100;100;100;100;91;100;98;31;100;100;100;100;100;100;70;100;100;100;70;100;100;100;100;98;100;91;100;100;91;100;100;100;89;100;100;100;100;100;100;100;99;97;70;100;100;100;100;100;100;100;97;100;100;100;100;70;100;100;70;98;100,21026539;21281846,70;70
80001,2021-02-10T12:25:41.401+00:00,QOAA9BT1UM10,UPDATE_ATTRIBUTE,ORIGINAL,BFW,"Treasuries Steady, Australia Taps 2031 Bond, N.Z. Bonds Firm",2021-02-09T23:44:12.432+00:00,ENGLISH,,0,2021-02-10T12:25:41.149+00:00,%NZD;%JPY;%USD;%AUD,70;70;70;70,;;;,;;;,AUB;FIXTUREBFW;BIZNEWS;UST;MSCIWORLD;NORTHAM;BONTOPZ4;BONTOP;USGOV;BUSINESS;MARKETS;GOV;US;BFWFI;AXB;BFWRTAS;ANZ;BONTOPZ2;READ25;BFWRATE;NZB;JAPAN;TOPBIZMKT;TOP;MKTTOP;MSCIDVAS;FIRSTAM;ALLTOP;READ50;AU;GLOBFEAT;BFWRTUS;MSCINAMER;FINNEWS;BONTOPZ5;ASIATOP;JPB;TOPBFW;READ;ASB;ARATES;FIRSTWORD;BON;BFW;ORIGINAL;ASIA;GBN;CBM,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,15000964;19429777,70;70,%NZD;%JPY;%USD;%AUD,70;70;70;70,;;;,;;;,AUB;FIXTUREBFW;BIZNEWS;UST;MSCIWORLD;NORTHAM;GNI;FIN;BONTOPZ4;FIRPT;BONTOP;USGOV;ACEXCLUDE;FINFUT;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;FUTURES;REL;NEWBON;NOB;MISC;BFWFOCUS;FIALL;USB;MARKETS;GOV;US;BFWFI;AXB;REGIONFILT;BFWRTAS;ANZ;CREDITKEY;BONTOPZ2;READ25;BFWRATE;NZB;BGOVBILLGO;AUC;WWTOP;JAPAN;TOPBIZMKT;MAJOR;USBAUC;TOP;DRV;WORLD;MKTTOP;COMMONW;INDUSTRIES;DEVECO;MSCIDVAS;G10MEMB;FIRSTAM;ALLTOP;FISUB;READ50;HSNG;TIMENI;AU;INMONEY;MTGEKEY;COS;SRCRANK1;TIMECO;GLOBFEAT;BFWTOPFEED;BFWRTUS;MSCINAMER;BONFUT;BGOVCODES;FINNEWS;BONTOPZ5;SPEC;BZNEWS;DC;WWTOPGLOB;ASIATOP;JPB;TOPBFW;SPREGIONS;READ;POLIRISK;NZ;ASB;ARATES;FIRSTWORD;BON;RESREL;BFW;ISSUE;ORIGINAL;WWTOPFEAT;RATESKEY;ASIA;BONMISC;FIXTURE;GBN;FIASST;CBM,70;100;100;99;100;100;95;50;100;95;100;80;100;39;100;100;100;100;39;50;95;99;100;100;100;99;100;94;100;100;100;90;100;100;100;100;100;100;100;100;95;100;91;100;100;95;100;39;100;100;100;50;100;100;100;100;100;100;100;50;100;100;100;100;50;100;100;100;100;100;100;39;100;100;100;49;90;80;100;100;70;100;100;100;94;100;100;100;100;100;50;100;95;100;100;100;100;97;100;100;100;100,15000964;19429777,70;70
80001,2021-01-12T22:32:36.534+00:00,QMN9KODWLU6W,UPDATE_ATTRIBUTE,ORIGINAL,BN,*TRUMP JR TWEETS `SIGN UP AT DONJR.COM TO STAY CONNECTED',2021-01-09T02:00:24.690+00:00,ENGLISH,,0,2021-01-12T22:32:36.419+00:00,TWTR,70,BBG001HFZ337,BBG000H6HNW3,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;ACEXCLUDE;BUSINESS;TMT;HEADS;BFWGOV;US;USWE;CA;TEC;BFWDC;COS;INTERNET;MSCINAMER;FINNEWS;SOCIALNET,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17106381;6593178,70;70,TWTR,70,BBG001HFZ337,BBG000H6HNW3,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;ACEXCLUDE;BUSINESS;G7MEMB;BONDWIRES;TMT;HEADS;MISC;BFWGOV;US;REGIONFILT;EQUITYKEY;USWE;CA;BGOVBILLGO;PADDIST;WORLD;INDUSTRIES;DEVECO;TEC;G10MEMB;BFWDC;COS;SRCRANK1;INTERNET;PADD5;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;SPREGIONS;FIRSTWORD;SOCIALNET;ALLSTATES,100;100;98;100;70;100;91;100;100;100;100;100;91;90;100;100;70;100;70;100;100;91;98;91;100;100;100;92;70;100;100;100;90;100;100;100;70;70,17106381;6593178,70;70
80001,2020-12-07T01:37:11.173+00:00,QKY4HZT0AFB5,ADD_STORY,ORIGINAL,BFW,*正通汽車在香港一度下跌17％,2020-12-07T01:37:11.098+00:00,CHINESE_TRAD,,0,2020-12-07T01:37:11.104+00:00,1728@HK,95,BBG001G0ZTY0,BBG0019G8MK3,BIZNEWS;HK;MSCIWORLD;CHS;ACEXCLUDE;ASIAX;BUSINESS;HEADS;NEGNEWS;BFWEQCH;MARKETS;NASIA;BRIC;HKS;BFWCH;CSM;MSCIDVAS;MSCIEMAS;STK;AUTODEAL;CHINA;FINNEWS;EM;FIRSTWORD;BFW;ASIA,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,21079743;7351412,70;70,1728@HK,95,BBG001G0ZTY0,BBG0019G8MK3,BIZNEWS;HK;MSCIWORLD;EQTY;CHS;CONSD;ACEXCLUDE;ASIAX;BUSINESS;BONDWIRES;CONS;HEADS;NEGNEWS;MISC;BFWFOCUS;BFWEQCH;MARKETS;NASIA;EQUITYKEY;BRIC;HKS;BGOVBILLGO;WORLD;BFWCH;CSM;INDUSTRIES;BNLANG;ASIASTK;MSCIDVAS;RETD;MSCIEMAS;STK;AUTODEAL;CHINA;BRICSTK;COS;SRCRANK1;BGOVCODES;FINNEWS;BFWEQ;SEASIASTK;HBN;SPREGIONS;EM;FIRSTWORD;BFW;ASIA,100;91;100;100;70;70;70;100;100;100;70;100;100;100;100;100;100;100;100;100;70;100;100;100;98;70;100;91;100;70;100;100;70;100;70;70;100;100;100;100;91;100;100;100;100;100;100,21079743;7351412,70;70
80001,2021-06-30T23:50:40.063+00:00,QVJGWFT0AFBC,ADD_STORY,ORIGINAL,BFW,*日本6月份大型非製造企業短觀指數為1 預估為3,2021-06-30T23:50:39.899+00:00,CHINESE_TRAD,,0,2021-06-30T23:50:39.905+00:00,,,,,BIZNEWS;TANKAN;MSCIWORLD;ECOSTAT;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;JNECO;JAPAN;GOVMISC;CMP;MSCIDVAS;CEN;BOJ;FRX;CECO;COS;ECO;FINNEWS;FIRSTWORD;SHIHYO;BON;BFW;ASIA;GBN;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,,,,,METALKEY;BIZNEWS;TANKAN;MSCIWORLD;GLOBALMACR;ECOSTAT;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;JPGOV;FIALL;MARKETS;GOV;JNECO;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;AGRKEY;BGOVBILLGO;JAPAN;WORLD;GOVMISC;FXKEY;BNLANG;DEVECO;CMP;OILKEY;MSCIDVAS;CEN;G10MEMB;BOJ;BROKERLITE;FRX;CMDKEY;CECO;COS;SRCRANK1;ECO;BGOVCODES;FINNEWS;FLASHG7;HBN;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;SHIHYO;CMDGLOMAC;BON;JPALL;BFW;G8;RATESKEY;ASIA;GBN;FIASST;CMPAUTO,100;100;70;100;100;100;70;100;100;100;100;100;100;100;70;100;100;100;98;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;70;100;70;100;100;70;100;100;100;100;100;100;100;100;100;100;100;100;91;100;100;100;100;100;70;100;100,,
80178,2021-03-11T01:21:20.356+00:00,QPS6FKMB2SJN,ADD_STORY,ORIGINAL,NS2,Timmins Times: Kielburgers' appearance before ethics committee probing WE uncertain as brothers demand conditions,2021-03-11T01:21:20.212+00:00,ENGLISH,https://www.timminstimes.com/news/politics/kielburgers-appearance-before-ethics-committee-probing-we-uncertain-as-brothers-demand-conditions,0,2021-03-11T01:21:20.217+00:00,,,,,,,,,,,,,MISC;SRCRANK3,100;100,,
80178,2021-06-06T18:01:55.039+00:00,QUAKR6MB2SJP,ADD_STORY,ORIGINAL,NS1,Commonwlth Jrn: Foodstock's return a success for downtown Somerset,2021-06-06T18:01:54.808+00:00,ENGLISH,https://www.somerset-kentucky.com/news/foodstocks-return-a-success-for-downtown-somerset/article_db07db48-c6ef-11eb-8897-27733db26da0.html,0,2021-06-06T18:01:54.814+00:00,,,,,DISTUS;DISTKY5;DISTALL;METSEC;DISTKY,70;70;70;70;70,,,,,,,MSCIWORLD;SECTIONS;NORTHAM;NY;VIRALILL;G7MEMB;GENHEA;MISC;INFECT;US;DISTUS;ILLNESS;CORONAVIR;PADDIST;WORLD;DISTKY5;DISTALL;DEVECO;G10MEMB;USMA;METSEC;MSCINAMER;SPREGIONS;SRCRANK4;DISTKY;ALLSTATES;PADD1,50;100;75;50;50;50;50;100;50;50;100;50;50;50;75;100;100;50;50;50;100;50;50;100;100;50;50,,
